timestamp,left_ear,right_ear,mean_ear,mar,pitch_deg,yaw_deg,score,alarm_stage
2026-03-07T08:38:14.204992,0.270,0.157,0.214,0.302,-6.7,32.2,69.1,0
2026-03-07T08:38:14.311616,0.306,0.245,0.275,0.380,-12.2,17.4,69.1,0
2026-03-07T08:38:14.409839,0.307,0.277,0.292,0.434,-14.2,9.9,69.0,0
2026-03-07T08:38:14.505920,0.299,0.260,0.280,0.215,-15.8,4.9,69.0,0
2026-03-07T08:38:14.625354,0.300,0.271,0.286,0.007,-20.4,2.4,68.9,0
2026-03-07T08:38:14.723548,0.308,0.275,0.292,0.001,-19.5,2.3,68.9,0
2026-03-07T08:38:14.815813,0.309,0.282,0.295,0.014,-18.4,2.4,68.8,0
2026-03-07T08:38:14.932113,0.340,0.301,0.320,0.128,-16.6,5.5,68.8,0
2026-03-07T08:38:15.002440,0.333,0.294,0.313,0.138,-17.3,5.8,68.7,0
2026-03-07T08:38:15.127823,0.329,0.287,0.308,0.165,-14.7,6.2,68.7,0
2026-03-07T08:38:15.215274,0.327,0.286,0.307,0.112,-19.4,5.8,68.6,0
2026-03-07T08:38:15.316111,0.329,0.300,0.314,0.045,-20.3,4.5,68.6,0
2026-03-07T08:38:15.385245,0.330,0.296,0.313,0.005,-21.9,4.4,68.5,0
2026-03-07T08:38:15.532640,0.333,0.305,0.319,0.004,-21.1,4.5,68.6,0
2026-03-07T08:38:15.633522,0.338,0.294,0.316,0.150,-16.5,5.5,68.6,0
2026-03-07T08:38:15.694033,0.345,0.311,0.328,0.239,-15.5,7.2,68.6,0
2026-03-07T08:38:15.795126,0.347,0.310,0.329,0.241,-15.0,6.8,68.5,0
2026-03-07T08:38:15.949443,0.329,0.296,0.313,0.055,-19.7,5.5,68.4,0
2026-03-07T08:38:16.027655,0.329,0.302,0.315,0.001,-20.6,4.3,68.4,0
2026-03-07T08:38:16.087742,0.338,0.308,0.323,0.005,-21.7,4.1,68.4,0
2026-03-07T08:38:16.188652,0.333,0.305,0.319,0.004,-21.6,4.3,68.5,0
2026-03-07T08:38:16.305115,0.334,0.308,0.321,0.002,-21.6,5.2,68.5,0
2026-03-07T08:38:16.402167,0.345,0.309,0.327,0.154,-18.7,7.1,68.5,0
2026-03-07T08:38:16.490496,0.349,0.313,0.331,0.398,-14.1,9.0,68.5,0
2026-03-07T08:38:16.613053,0.346,0.307,0.327,0.543,-12.5,11.0,68.4,0
